講演 ID	開始位置	連番	音声のタイプ	コア	前文脈	キ	後文脈	語彙素読み	語彙素	語彙素細分類	語形	品詞	活用型	活用形	書字形	発音形出現形	発音	語種	講演者 ID	性別	収録時の年齢	生年代	反転前文脈
S00M0085	1410	830	独話・模擬	非コア・人手修正	大学時代の思い出今思い返して特に心に残っているものえ一つ目え初めて彼女ができたことです#あの中学時代にラブレタを書いて相手の家にのポストに入れたりえ高校時代にえディズニ映画のアラジンを見に行ったりとかそういうことはあったんですけど#え正式にあのお付き合いをするというのはえ	大学	入ってからでした#えっと高校の時に通ってた塾で知り合ったんですけど#まお互いが大学合格した後僕が電話して連絡しまして#えっと品川の水族館に行きました#そのあその後何度か会ってるうちにあの相手から私達ってどんな関係なんだろうって聞かれてえっとその時にえま予め考えておいたんですけど#あの告白をしました#その内容があの僕と一緒にいることによってえ楽しいことは二倍とは言わないまでも三分の二にすることはできる#悲しいことは二分の一とは言わないまでもえ二分の三にすることはできるえ側にいてくださいって言いました#とこれをですねえま付き合うことになったんですけど#その後付き合ってから三か月ぐらいたってえこの告白の内容を思い返した時にえっとこれはあの実は僕と一緒にいることによって楽しいことは二倍とは言わないまでも三分の二にするくらいはできるっていうことは実はこれはあのん二分の三の間違えで三分の二ではもう一緒にいても減ってるっていうそういうことになってしまって#で悲しいことは二分の一とは言わないまでも二分の三にすることはできるってことは実はあの	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	261	男	20-24歳	1975-79年	えはのういとるすをい合き付おのあに式正えどけすでんたっあはとこ
S00M0085	1800	1080	独話・模擬	非コア・人手修正	大学時代の思い出今思い返して特に心に残っているものえ一つ目え初めて彼女ができたことです#あの中学時代にラブレタを書いて相手の家にのポストに入れたりえ高校時代にえディズニ映画のアラジンを見に行ったりとかそういうことはあったんですけど#え正式にあのお付き合いをするというのはえ大学入ってからでした#えっと高校の時に通ってた塾で知り合ったんですけど#まお互いが	大学	合格した後僕が電話して連絡しまして#えっと品川の水族館に行きました#そのあその後何度か会ってるうちにあの相手から私達ってどんな関係なんだろうって聞かれてえっとその時にえま予め考えておいたんですけど#あの告白をしました#その内容があの僕と一緒にいることによってえ楽しいことは二倍とは言わないまでも三分の二にすることはできる#悲しいことは二分の一とは言わないまでもえ二分の三にすることはできるえ側にいてくださいって言いました#とこれをですねえま付き合うことになったんですけど#その後付き合ってから三か月ぐらいたってえこの告白の内容を思い返した時にえっとこれはあの実は僕と一緒にいることによって楽しいことは二倍とは言わないまでも三分の二にするくらいはできるっていうことは実はこれはあのん二分の三の間違えで三分の二ではもう一緒にいても減ってるっていうそういうことになってしまって#で悲しいことは二分の一とは言わないまでも二分の三にすることはできるってことは実はあの一．五倍に増えてるぞっていうことにですねあの気付きまして#あの俺は分数ができない	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	261	男	20-24歳	1975-79年	がい互おまどけすでんたっ合り知で塾たてっ通に時の校高とっえた
S00M0085	6530	4120	独話・模擬	非コア・人手修正	後僕が電話して連絡しまして#えっと品川の水族館に行きました#そのあその後何度か会ってるうちにあの相手から私達ってどんな関係なんだろうって聞かれてえっとその時にえま予め考えておいたんですけど#あの告白をしました#その内容があの僕と一緒にいることによってえ楽しいことは二倍とは言わないまでも三分の二にすることはできる#悲しいことは二分の一とは言わないまでもえ二分の三にすることはできるえ側にいてくださいって言いました#とこれをですねえま付き合うことになったんですけど#その後付き合ってから三か月ぐらいたってえこの告白の内容を思い返した時にえっとこれはあの実は僕と一緒にいることによって楽しいことは二倍とは言わないまでも三分の二にするくらいはできるっていうことは実はこれはあのん二分の三の間違えで三分の二ではもう一緒にいても減ってるっていうそういうことになってしまって#で悲しいことは二分の一とは言わないまでも二分の三にすることはできるってことは実はあの一．五倍に増えてるぞっていうことにですねあの気付きまして#あの俺は分数ができないのかと	大学	生になってこう思いまして#えその当時彼女はあのノリアクションだったんですけど#あの僕を気遣ってたのかもしれないし#まま緊張してたっていう方がま僕としてはありがたいんですけど#まそういう大きな間違いを犯してま去年ですね#大学四年になって振られてしまいました#これは多分あのまこの告白した時からもう相手は駄目なのかなと思ってたのかもしれないというまそんな悲しい話がありまして#うまあの大学時代の思い出の二つ目としてえ初めて海外に行ったですよ#であのか外国行ったことないんですけど#まタイに行きまして#タイはあの中国がイメジ中国のイメジは自転車のこう大きなどおり通りであの何十人何百人と自転車をこ漕いでるってイメジがあるんですけど#タイはその自転車があの原付きバイクでカブだと思っていただけると殆どまタイだなっていうことなんですけど#まそれぐらいバイクがせいかくの生活の必需品なんです#であのどんぐらい凄いかと言うとま日本だとやっぱり二人乗りとかは禁止なんですけど#ま二人に乗るだけではなく家族で乗ってます#え家族で一台のカブに乗ってま父親が運転してお母さんがその後ろに乗ってま子供を真ん中に	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	261	男	20-24歳	1975-79年	とかのいなきでが数分は俺のあてしまき付気のあねすでにとこういてっ
S00M0085	7640	4780	独話・模擬	非コア・人手修正	内容があの僕と一緒にいることによってえ楽しいことは二倍とは言わないまでも三分の二にすることはできる#悲しいことは二分の一とは言わないまでもえ二分の三にすることはできるえ側にいてくださいって言いました#とこれをですねえま付き合うことになったんですけど#その後付き合ってから三か月ぐらいたってえこの告白の内容を思い返した時にえっとこれはあの実は僕と一緒にいることによって楽しいことは二倍とは言わないまでも三分の二にするくらいはできるっていうことは実はこれはあのん二分の三の間違えで三分の二ではもう一緒にいても減ってるっていうそういうことになってしまって#で悲しいことは二分の一とは言わないまでも二分の三にすることはできるってことは実はあの一．五倍に増えてるぞっていうことにですねあの気付きまして#あの俺は分数ができないのかと大学生になってこう思いまして#えその当時彼女はあのノリアクションだったんですけど#あの僕を気遣ってたのかもしれないし#まま緊張してたっていう方がま僕としてはありがたいんですけど#まそういう大きな間違いを犯してま去年ですね#	大学	四年になって振られてしまいました#これは多分あのまこの告白した時からもう相手は駄目なのかなと思ってたのかもしれないというまそんな悲しい話がありまして#うまあの大学時代の思い出の二つ目としてえ初めて海外に行ったですよ#であのか外国行ったことないんですけど#まタイに行きまして#タイはあの中国がイメジ中国のイメジは自転車のこう大きなどおり通りであの何十人何百人と自転車をこ漕いでるってイメジがあるんですけど#タイはその自転車があの原付きバイクでカブだと思っていただけると殆どまタイだなっていうことなんですけど#まそれぐらいバイクがせいかくの生活の必需品なんです#であのどんぐらい凄いかと言うとま日本だとやっぱり二人乗りとかは禁止なんですけど#ま二人に乗るだけではなく家族で乗ってます#え家族で一台のカブに乗ってま父親が運転してお母さんがその後ろに乗ってま子供を真ん中に抱えてるんですけど#まあの日本とかであの電車に乗るとあの窓の外を見たがる子供みたいにいるようにやっぱり子供っていうのはあの外をよく見たいっていうのがあるらしくて#でまんんカブに乗ってる時にお母さんはどうするかと言う	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	261	男	20-24歳	1975-79年	ねすで年去まてし犯をい違間なき大ういうそまどけすでんいたがりあはてしと
S00M0085	8450	5310	独話・模擬	非コア・人手修正	ことはできるえ側にいてくださいって言いました#とこれをですねえま付き合うことになったんですけど#その後付き合ってから三か月ぐらいたってえこの告白の内容を思い返した時にえっとこれはあの実は僕と一緒にいることによって楽しいことは二倍とは言わないまでも三分の二にするくらいはできるっていうことは実はこれはあのん二分の三の間違えで三分の二ではもう一緒にいても減ってるっていうそういうことになってしまって#で悲しいことは二分の一とは言わないまでも二分の三にすることはできるってことは実はあの一．五倍に増えてるぞっていうことにですねあの気付きまして#あの俺は分数ができないのかと大学生になってこう思いまして#えその当時彼女はあのノリアクションだったんですけど#あの僕を気遣ってたのかもしれないし#まま緊張してたっていう方がま僕としてはありがたいんですけど#まそういう大きな間違いを犯してま去年ですね#大学四年になって振られてしまいました#これは多分あのまこの告白した時からもう相手は駄目なのかなと思ってたのかもしれないというまそんな悲しい話がありまして#うまあの	大学	時代の思い出の二つ目としてえ初めて海外に行ったですよ#であのか外国行ったことないんですけど#まタイに行きまして#タイはあの中国がイメジ中国のイメジは自転車のこう大きなどおり通りであの何十人何百人と自転車をこ漕いでるってイメジがあるんですけど#タイはその自転車があの原付きバイクでカブだと思っていただけると殆どまタイだなっていうことなんですけど#まそれぐらいバイクがせいかくの生活の必需品なんです#であのどんぐらい凄いかと言うとま日本だとやっぱり二人乗りとかは禁止なんですけど#ま二人に乗るだけではなく家族で乗ってます#え家族で一台のカブに乗ってま父親が運転してお母さんがその後ろに乗ってま子供を真ん中に抱えてるんですけど#まあの日本とかであの電車に乗るとあの窓の外を見たがる子供みたいにいるようにやっぱり子供っていうのはあの外をよく見たいっていうのがあるらしくて#でまんんカブに乗ってる時にお母さんはどうするかと言うと子供をに外をよく見せてあげる為にこう子供がお前それ車にひかれるぞっていうぐらいこう乗り出させて外を見せてあげるというこの何て言うんですかね#ま一言で言えば危険だぞって	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	261	男	20-24歳	1975-79年	のあまうてしまりあが話いし悲なんそまういといなれしもかのたて
S00M0085	24870	15150	独話・模擬	非コア・人手修正	はいっむも迷い込んでしまいまして#これはどうしようと思いながらこうかなりこう上の方に上昇しながら泳いでてまそんな経験があります#でま現地の人は素潜りなんですけど#こういう銛を持っててあの泳いでる魚をこう凄い上手にこう刺していくっていうのそれでそのままこう焼いて食べてしまうというのがこう魅力でしたね#やっぱりあの大きくなったらま沖縄とかタイとかあったかい国でえ生活をしたいななんて思ってしまう訳ですが#まそのタイに行った相手というのもま先程話をしたですねあの告白をして分数を間違えたというとんでもないことをしてしまった相手である#ま名前を言ってしまうとま言わないんですけど#えまタイは本当に凄く面白かったです#んで後沖縄も行ったんですけど#ま沖縄はですねマグロの目玉っていうのが凄い安く売っててあの何て言うんですかね#目玉の裏裏っ側にん何て言うんですかね#ＤＨＡドコサヘキサエン酸ていうのがあってそれを食べると頭が良くなるぞって言われて友達こう四人ぐらいでそのマグロの目玉を注文してですね一つの皿にこう四八個ぐらいのマグロの目玉がぷかぷかぷかぷか浮いててそれをみんなで食べたっていうのが凄い面白かったですね#ま	大学	時代の思い出というのはやはりあの何を取ってもあのま彼女ができたという喜びとえ彼女に振られたという悲しみとえ四年間で色々経験したなと思っております#え以上で講演を終わらせていただきます#ありがとうございました	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	261	男	20-24歳	1975-79年	まねすでたっか白面い凄がのういてったべ食でなんみをれそててい浮かぷかぷ
S00M0185	1280	670	独話・模擬	非コア・人手修正	テマ額の傷は勲章かえちょうど今えウインタスポツま真っ盛りのシズンなんですけども#えそのウインタスポツの花と言えばまスキだとえ最近はまスノボが席捲してきてえ非常にあのゲレンデにあのスノボドも多くなったんですけども#え私もま	大学	時代からスキを始めてえそれからまそのスキをおしてる間にえ思わぬま怪我をしたんですけど#えそのま六年前の出来事を中心に話します#まずあのスキのきっかけなんですけども#え大学三年の時にえ四年生のま先輩の卒業旅行の企画ということでえスキ旅行初めて行きました#え最初の場所は長野県の飯綱高原というスキ場だったんですけど#それから毎年色々なスキ場にえ行くようになって#で初めのうちは本当滑ることだけが楽しいととにかく滑りたいと#えところがまそのうちにだんだんえああいうスキ場に行ってみたいなとこういうスキ場行ってみたいなと色々こう選ぶようになってきました#でそれからえ初中級者のおスキヤの憧れとも言えるスキ場が八方尾根スキ場なんですけども#でそこへえとにかく行きたくなってえそちらの方にまいきんえ行くということになったんですけど#でえその八方尾根スキ場っていうのは長野県の白馬村にありまして#え北アルプスの唐松岳という標高がま二千七百メタぐらいあるんえ山なんですけども#この東側にまあの尾根が広がってるスキ場なんですけど#えおととしあの長野オリンピックでまアルペン競技のえ滑降とか後スパ大	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	158	男	35-39歳	1960-64年	まも私えもどけすでんたっなく多もドボノスのあにデンレゲのあに常非え
S00M0185	2180	1210	独話・模擬	非コア・人手修正	テマ額の傷は勲章かえちょうど今えウインタスポツま真っ盛りのシズンなんですけども#えそのウインタスポツの花と言えばまスキだとえ最近はまスノボが席捲してきてえ非常にあのゲレンデにあのスノボドも多くなったんですけども#え私もま大学時代からスキを始めてえそれからまそのスキをおしてる間にえ思わぬま怪我をしたんですけど#えそのま六年前の出来事を中心に話します#まずあのスキのきっかけなんですけども#え	大学	三年の時にえ四年生のま先輩の卒業旅行の企画ということでえスキ旅行初めて行きました#え最初の場所は長野県の飯綱高原というスキ場だったんですけど#それから毎年色々なスキ場にえ行くようになって#で初めのうちは本当滑ることだけが楽しいととにかく滑りたいと#えところがまそのうちにだんだんえああいうスキ場に行ってみたいなとこういうスキ場行ってみたいなと色々こう選ぶようになってきました#でそれからえ初中級者のおスキヤの憧れとも言えるスキ場が八方尾根スキ場なんですけども#でそこへえとにかく行きたくなってえそちらの方にまいきんえ行くということになったんですけど#でえその八方尾根スキ場っていうのは長野県の白馬村にありまして#え北アルプスの唐松岳という標高がま二千七百メタぐらいあるんえ山なんですけども#この東側にまあの尾根が広がってるスキ場なんですけど#えおととしあの長野オリンピックでまアルペン競技のえ滑降とか後スパ大回転でも使用されたま日本で言えば代表的なうスキ場です#でスキ場の規模はあのそんなに大きくはないんですけども#え標高差がまひ頂上から麓までえ千メタ以上ありまして#日本の	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	158	男	35-39歳	1960-64年	えもどけすでんなけかっきのキスのあずますまし話に心中を事来出の前年
S00M0195	3410	2050	独話・模擬	非コア・人手修正	えテマはつげ義春と私です#え私はえと子供の頃からえと漫画がお書くのもえ読むのも非常に大好きでえま子供はみんなそうだと思うんですが#え小さい頃はえまえ子供向けの漫画って言うんですか#ま手塚治虫に始まりでね永井豪とかそええ石森章太郎とかえそういう漫画をごく普通に読んで面白い#面白いと思って床屋さんとかでこう読んでた訳ですが#えそれと同時にあの自分でも漫画書いたりえ大人になったら漫画家になるんだと思ってえずっと育っていきた訳なんですが#これがんえとある時にえつげ義春というう人の漫画と出会いまして#それから何か全てが変わってしまったように感じる次第でございまして#この初めて見たのがですねわりとみんなうつげ義春って言うと今はみんな知ってるんですけど#	大学	生になってからとか何かま名前は知ってるとか何か言うい人が多いんですが#これなぜか私はこれを中学校のん二年の時十十三歳ですかの時にえ偶然本屋で手に取ってしまいまして#え月刊漫画雑誌ガロと言うんですが#え今でも僕はえたまにガロ君って呼ばれる程ずっと買っておりましたが#えその義春を見た時にえもう何かが変わってしまったんですね#そん時にま今まで読んできた漫画って言うよりかはこれ漫画なのかっていう風にまず読んだ時は思ったんすね#最初にまず何て言うかままず絵が全然違いますね#あの何かこう全然奇麗じゃない#何かえまつげさんはあの妖怪漫画のあの大御所でえいらっしゃいますあの水木しげるさんのアシスタントをおう何かやってた時期も長くてですねまあからさまに絵が暗いんですね#今まで見てきたのにはこれ漫画かって思いまして#でま今まで読んできたのはこうストリ漫画であったりギャグはギャグ赤塚不二夫のようにギャグっていうに分かれてたんですけど#頭の中であのぱって読んでこれストリでもない#ギャグでもない#これ一体何っていうようなす漫画だった	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	225	男	35-39歳	1960-64年	どけすでんるてっ知なんみは今とう言てっ春義げつうなんみとりわねすでがの
S01F0026	12460	7530	独話・模擬	非コア・人手修正	けど#あのそこでまあのいすずっと続けていく仕事が身に付いた訳なんです#それでえま最近になりますけど#あのえ知り合いの人は本当に色々な転職ばかりしてるとあの子供さんもその飽きっぽい人間になっちゃってあのえ何て言うんでしょうか#一つのところで仕事しなくなるんじゃないかなって言われるんですけど#またそれを私はあのそのままを子供に言う訳ですね#友達にこう言われたんだってもう何度も辞めてるとってそうしますと#子供達はあのんんんそれはそうじゃないんだって飽きっぽいから辞める訳じゃないんで#そいで私があのん十代の頃にえ働いてた時もあのその当時はつらい仕事が多かったんで#で私があののことをわもう明日は来ないだろうなってみんなが言ってると朝になるとちゃんと出てくるって言われたんでそんな話もするんであの決して飽きっぽい人間じゃなくて忍耐強い人間なんであのそれなりの理由があるんだからあのそうは思わないって子供は言うんです#それであのずっとあの何て言うんでしょうか#あの人がやる新しいことですね#パソコンもあの今時できないとと思ってたんですけど#たまたまあの息子に買ってあげたんです#そしたらあの大阪の方の	大学	に行くことになってあのそれを持っていくって言ったもんですから私があの持ってかないでって言ったんです#置いてってってあの何かねえ時々つまんないものを見たりするんです#それがあのあたしはあのこう許せなかった訳です#高いお金で買ってあげたのにそれなんで置いて行かしたらあの息子は向こうであのノトパソコンて言うんですか#それを買ってるんですね#そいで私は今度勿体ないってことになった訳です#それがそれであのんパソコンの教室にあの七か月通ったんです#普通の人はもうちょっと短くてあのマスタするんですけど#私はあのん覚えられないですね#何にも分からないんでマウスも何も分からない#ダブルクリックなんて言ったってもうえでできない訳です#それでえもう一緒の年代の人はんあの辞めていかれましたけどね#それでもあのずっと続けてたら何とかあのワドとかあのエクセルですか#そういうのもちょっとあのできるようになったんです#そうこうしてるうちに今度はあの調剤薬局であの短期の募集があったんです#そいで行ってみましたらあの凄く忙しいあの調剤薬局だったんです#それであの何て言うんでしょうか#普段勤めてる方があの産休だったんでその代わりに行った訳なんですね#それのもんですから	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	606	女	60-64歳	1935-39年	の方の阪大のあらたしそすでんたげあてっ買に子息のあまたまたどけすで
S01F0116	35050	20090	独話・模擬	非コア・人手修正	いうことがありました#で何かパリに着きますと#あの何かとてものびのびとしてしまって自分がそのちっちゃなちっちゃな女の子になったような感覚があって#でまたロマに着くとあ帰ってきたなっていうそういう感覚がありました#でロマは今年はミレニアムでその色んな行事があるらしくてあのんあの何か二十五年ごとのあの聖なる扉が今年は開く年なんだそうです#それで聖なる扉が開く年と言ってももう去年の十二月の二十六日か七日にあの法王様の手でロマの四大寺院の聖なる扉は全部開いてるそうです#それですので行ってみたいと思いますし#んで何かネロんネロんですかんのあよくネロ皇帝って言いますけれども#その人の屋敷跡がこう整理されて何か百五十ぐらいお部屋があるそうで最近一般公開されたそうです#であまりにもほ部屋が多いので予約が必要だということを聞きました#そいで何回か行くうちにあの友人もできてきまして#私はそんあんまりこう知らない人と知り合うっていうのが得意じゃないんですけども#それでも何人か知り合いができまして#あのロマに住んでる友人は日本人ですけど#イタリア人と結婚してあのもう大きな子供がいてん	大学	卒業するぐらいの子供がいる人なんですけれども#からもう一人あのペルジャって最近あの中田選手ですか#あのサッカの中田選手が行っていあの有名になったとこですけれども#そこにもあの知り合いがいまして#その人もやはり日本女性であのペルジャの子供達にピアノを教えてるんです#それで去年去年おととしちょっと忘れましたけど#あのニュスステションでこの人のことを取材ししてました#でその画面で見てもとても懐かしくて#そいから色んなペルジャのあふあの景色とかそういうのをあの見ることができまして#あの楽しい思いをしました#で後一人あのパリにも友人がいまして#その人は東京で同じ会社に働いてた人でその人はあのもう自由な雰囲気にパリのあ浸っちゃって東京へ帰って満員電車に乗って通勤をするというあの気はないそうです#まそんなところです#終わりました	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	604	女	65-69歳	1930-34年	んていが供子なき大うものあてし婚結と人アリタイどけすで人本日は人友
S01F0137	4550	2840	独話・模擬	非コア・人手修正	はい#えっとそれでは始めます#えまず題名なんですけれども#私がえ芝居を初めてやった時の話です#えっと芝居と言いますのはえま芝居でして#あの子供の時に学芸会なんかでえしばお芝居やりますけれども#そういうあのお芝居のことじではないんですね#であのんそういう意味でのお芝居で言えばえっと私は小学校の三年生の時に学芸会であのキツネのブロチ屋さんの役をやりましたが#あのまそういう時にうやっぱり舞台に立ってみてん何だろうなすそのう舞台が面白くて人の前に立って何かをするということの快感みたいなのはもしかしたらそこで最初に得たのかもしれませんけれども#まその後ずっとそういうものに対して興味はあってやってみたいなというのはあったんですけれども#中学生の時と高校生の時はあの幸か不幸か女子校におりましたのであの女の子だけでやってる芝居っていうのはどうもあんまりやりたいって思わなくてえそのまんま何となくしないまんまあの青春時代を過ごしたんですけれども#あの十八歳の時にあのとう某美大に入りまして#とそこあの美術	大学	でえ色々あの学科があるんですけれども#まそこ色んな学科こう共通で入るサクル活動みたいなのであの劇団がありまして#そこに入りました#でえと私が入った当時ですね#そこに劇団に既にいた人というのは実は三人しかいませんでして#でま一時期多かった時でも五六人という何か非常に寂れた劇団でした#でま何で寂れちゃったのかっていうのは大体入っていけばだんだん分かってきたんですけれども#ただその年はなぜかこう大盛況でして#あの私以外に入った新入部員というのがえっと全部で私と同じ学科私は日本画を専攻していたんですが#日本画学科から二人とそれから油絵学科から三人ですね#からデザイン系の学科これあの空間演出デザインと言いまして#あの何ですかね#舞台の照明とか舞台装置とかあの後うま建物のインテリア自体とかそういった空間のデザインをする人達なんですけども#それがあの二人入りました#だから全部でえ五六七七人ですね#え七人の新入生が入って全部で十人ぐらいでやってあの非常にその劇団史上残る程人数が多かった訳ですけれども#えそこでですねえ公演が実はもう私が入った時には	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	542	女	30-34歳	1965-69年	術美のあこそとてしまり入に大美某うとのあに時の歳八十のあも
S01F0137	44550	26980	独話・模擬	非コア・人手修正	していました#んでそれを大体そういう本当にそれが毎日なのが凄かったんですけれども#大体総括じゃ総括終わりますって言った後必ず誰かがじゃ飲みに行きますかって言って#じゃ行きましょうって言ってあの毎晩飲みに行くんですね#で大体それを二三か月続けた挙げ句にえ七月の最初にあの公演となった訳ですけれども#あのそうですねこの公演の中身の方ではあの練習でまた面白かったことっていうのがあの逆立ちして喋るシンがあったんですね#であの逆立ちして喋るシンが大体そうですねあのま全員じゃないんですけれども#たまたま運悪く私の役はそれでして#私ともう一人ともう一人と三人で逆立ちしたまま五六分喋るんですね#あのでまずじゃ逆立ちの練習からしなければいけないということであの取り敢えず支えの板はね作ることにしたんですけれども#支え板があっても大体普通の人が喋れるのは喋れるのはと言うか我慢できるのは一分ぐらいのものなんですね#であのでも自分のあの体力の増加にその時非常に驚いたんですけれども#毎日毎日逆立ちをして叫んだりしてるうちにあの五六分喋ってもまだ大丈夫っていうぐらいの状態になった自分がとても怖かったです#あのたまたまその時あの授業	大学	の授業なんかでも体育の授業であの持久力測ったりしてたんですけども#異常な持久力がありました#であのそういった絶叫芝居実際芝居時間も二時間ぐらいですかね#あの途中で何か手を切る人まで出て何かもう血が飛びながらあのやったりとかして本当に凄惨な絶叫芝居でもう血を飛ばした人なんかはやってる最中にほ本日出血大サビスとか洒落にならないことを言ったりしてました#あのまそんな訳で非常に楽しい経験だったというお話でした#はい以上です	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	542	女	30-34歳	1965-69年	業授のあ時のそまたまたのあすでたっか怖もてとが分自たっなに態状のいらぐういてっ
S01M0159	180	130	独話・模擬	非コア・人手修正	インドへの船旅に出る#えわい私はもう	大学	卒業してから三十七八年になります#でその当時は日本の国はあの海外旅行はできなくてえみんな大学卒業生はまお金をお溜めたりすすることができてもえ海外には出ることが留学以外には非常に難しい時代がありました#でですから私はこれからその私の卒業した年千九百六十二年昭和三十七年頃のちょっと私がんん良かったなというおも思い出を一つ話さしていただこうと思います#あたくしのん卒業する時の就職も今と同じくらいかまそのぐらい厳しい時代んんなっんんがありました#それはやはりあの高度成長になる#東京オリンピックっていうのはそのその後のもものですからやはりう特に私のようなすせ設計をやっている事務所なんかが数が少ないからえ就職活動っていうのは非常に個人的になってえ大変んな訳でした#で大体決まるのは就職が決まるのはその年に入ってから決まっとぅいわゆる一月に入ってからとかまうまく行って十う暮れ暮れのん十一月頃とかそんな感じのおようなあのしところも私のん設計かい関係ではありました#んで私は留学の試験なんかちょっと受けたことありますけれど#それはうまく行かなかったんですけれども#ま親親が何とかあの私にゅに	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	584	男	60-64歳	1935-39年	うもは私いわえる出に旅船のへドンイ
S01M0159	640	410	独話・模擬	非コア・人手修正	インドへの船旅に出る#えわい私はもう大学卒業してから三十七八年になります#でその当時は日本の国はあの海外旅行はできなくてえみんな	大学	卒業生はまお金をお溜めたりすすることができてもえ海外には出ることが留学以外には非常に難しい時代がありました#でですから私はこれからその私の卒業した年千九百六十二年昭和三十七年頃のちょっと私がんん良かったなというおも思い出を一つ話さしていただこうと思います#あたくしのん卒業する時の就職も今と同じくらいかまそのぐらい厳しい時代んんなっんんがありました#それはやはりあの高度成長になる#東京オリンピックっていうのはそのその後のもものですからやはりう特に私のようなすせ設計をやっている事務所なんかが数が少ないからえ就職活動っていうのは非常に個人的になってえ大変んな訳でした#で大体決まるのは就職が決まるのはその年に入ってから決まっとぅいわゆる一月に入ってからとかまうまく行って十う暮れ暮れのん十一月頃とかそんな感じのおようなあのしところも私のん設計かい関係ではありました#んで私は留学の試験なんかちょっと受けたことありますけれど#それはうまく行かなかったんですけれども#ま親親が何とかあの私にゅに対してあの留学ができる金はないけれども#え学校時代にま色々かあの同級生と海外旅行う計画とか	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	584	男	60-64歳	1935-39年	なんみえてくなきでは行旅外海のあは国の本日は時当のそですまりなに
S01M0159	6980	4290	独話・模擬	非コア・人手修正	する時の就職も今と同じくらいかまそのぐらい厳しい時代んんなっんんがありました#それはやはりあの高度成長になる#東京オリンピックっていうのはそのその後のもものですからやはりう特に私のようなすせ設計をやっている事務所なんかが数が少ないからえ就職活動っていうのは非常に個人的になってえ大変んな訳でした#で大体決まるのは就職が決まるのはその年に入ってから決まっとぅいわゆる一月に入ってからとかまうまく行って十う暮れ暮れのん十一月頃とかそんな感じのおようなあのしところも私のん設計かい関係ではありました#んで私は留学の試験なんかちょっと受けたことありますけれど#それはうまく行かなかったんですけれども#ま親親が何とかあの私にゅに対してあの留学ができる金はないけれども#え学校時代にま色々かあの同級生と海外旅行う計画とか色々その海外に出る為の口実がない限りん出られないものだったですからそういうう時のまえ立て替えき金額ぐらいはま出してくれる親だったのでそれは私はちょっと非常にその時は感謝しているんですが#そういう状況の時にわ私と友人えＫＫくＫ君て言うんですが#二人であのす四年すす	大学	四年の時に何とかいきゅいあの海外行く方法ないか#で行くとしたら一番安い方法は何だろうかとかそんな話をしながらえもちすひょ就職活動も同時に同時にしたんです#それはそんなことはどどっちか非常に今から見るとすんむあの世の中知らずな無謀な人間だったじゃないかと思います#就職が難しいのにもかかわらず#んでゆ友人は運良くあの私費留学っていうことでもう暮れに大体スペイン行くことが決まっていたんです#でわ私つ私はえ行く方法すべはあそっつすま勤めてしまえばその頃はまやはりえなかなかでえす海外を見るのは難しいということでその友人と二人でまんつ彼はスペインは行けるけども#スペイン以外は行けない訳です#っていうのはそのか決まった国しかビザは出してくれない#当然でえ考えた色んな難関があったんですけど#それは一番ちょっと最後最後にしまして#その船旅っていうことがず決まったのはあの飛行機代よりもその当時は安かったんです#船はただ期期期間が凄く掛かります#でインドへ行くの旅っていうのはうえそのよく欧州航路っていう昔の小説なんかであ日本人がしえんたい昭和の初めとか大正時代海外のんああんまあめ特にヨロッパへえ行ったりしてした	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	584	男	60-64歳	1935-39年	すす年四すのあで人二がすでんう言て君ＫくＫＫえ人友
